timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,timestamp_ns,userstackbase,userstacklimit,win32startaddr,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,cycletime,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,lastprotectionmask,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt,bytescopied,operationstatus,viewsize,targetthreadcreatetime,targetthreadid
"2025-11-10 14:21:08.3214716Z","2025-11-10 14:21:08.3214716Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321471600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"R-X",9,134072580666568020,0,0,0,5066549580817925,"RWX",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3214746Z","2025-11-10 14:21:08.3214746Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321474600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"RWX",9,134072580666568020,0,0,0,5066549580817925,"R-X",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3214782Z","2025-11-10 14:21:08.3214782Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321478200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"R-X",9,134072580666568020,0,0,0,5066549580817925,"RWX",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3214812Z","2025-11-10 14:21:08.3214812Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321481200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"RWX",9,134072580666568020,0,0,0,5066549580817925,"R-X",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3214849Z","2025-11-10 14:21:08.3214849Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321484900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"R-X",9,134072580666568020,0,0,0,5066549580817925,"RWX",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3214879Z","2025-11-10 14:21:08.3214879Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321487900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"RWX",9,134072580666568020,0,0,0,5066549580817925,"R-X",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3214916Z","2025-11-10 14:21:08.3214916Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321491600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"R-X",9,134072580666568020,0,0,0,5066549580817925,"RWX",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3214946Z","2025-11-10 14:21:08.3214946Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321494600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"RWX",9,134072580666568020,0,0,0,5066549580817925,"R-X",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3214984Z","2025-11-10 14:21:08.3214984Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321498400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"R-X",9,134072580666568020,0,0,0,5066549580817925,"RWX",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215017Z","2025-11-10 14:21:08.3215017Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321501700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"RWX",9,134072580666568020,0,0,0,5066549580817925,"R-X",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215054Z","2025-11-10 14:21:08.3215054Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321505400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"R-X",9,134072580666568020,0,0,0,5066549580817925,"RWX",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215084Z","2025-11-10 14:21:08.3215084Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321508500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"RWX",9,134072580666568020,0,0,0,5066549580817925,"R-X",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215121Z","2025-11-10 14:21:08.3215121Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321512100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"R-X",9,134072580666568020,0,0,0,5066549580817925,"RWX",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215152Z","2025-11-10 14:21:08.3215152Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321515200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"RWX",9,134072580666568020,0,0,0,5066549580817925,"R-X",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215190Z","2025-11-10 14:21:08.3215190Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321519000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"R-X",9,134072580666568020,0,0,0,5066549580817925,"RWX",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215221Z","2025-11-10 14:21:08.3215221Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321522100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"RWX",9,134072580666568020,0,0,0,5066549580817925,"R-X",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215257Z","2025-11-10 14:21:08.3215257Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321525700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"R-X",9,134072580666568020,0,0,0,5066549580817925,"RWX",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215287Z","2025-11-10 14:21:08.3215287Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321528700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"RWX",9,134072580666568020,0,0,0,5066549580817925,"R-X",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215323Z","2025-11-10 14:21:08.3215323Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321532300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"R-X",9,134072580666568020,0,0,0,5066549580817925,"RWX",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215354Z","2025-11-10 14:21:08.3215354Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321535400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"RWX",9,134072580666568020,0,0,0,5066549580817925,"R-X",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215396Z","2025-11-10 14:21:08.3215396Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321539600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"R-X",9,134072580666568020,0,0,0,5066549580817925,"RWX",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215428Z","2025-11-10 14:21:08.3215428Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321542800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"RWX",9,134072580666568020,0,0,0,5066549580817925,"R-X",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3215464Z","2025-11-10 14:21:08.3215464Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468321546400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140736486965248,134072580666568020,10876,0,0,0,5066549580817925,134072580666568041,10836,134072580666568020,10876,0,0,0,5066549580817925,"R-X",9,134072580666568020,0,0,0,5066549580817925,"RWX",,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3217136Z","2025-11-10 14:21:08.3217136Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,18446606103158423552,18446606103158394880,140736486858528,0,390830424064,2580,1762784468321713600,390835732480,390835728384,140736486858528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3217288Z","2025-11-10 14:21:08.3217288Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",2580,,,,,,,,,,,,,,,,,,1762784468321728800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3238947Z","2025-11-10 14:21:08.3238947Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,"C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\8967064a93c70884749ad00de74dd7a1\mscorlib.ni.dll",,,,,,,,,,,,,,,,1762784468323894700,,,,140736326139904,140736326139904,23197080,23130112,1742425890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3250273Z","2025-11-10 14:21:08.3250273Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,1762784468325027300,,,,140737303740416,140737303740416,1230514,1224704,2672968490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3251477Z","2025-11-10 14:21:08.3251477Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,1762784468325147700,,,,140737287094272,140737287094272,3535278,3489792,144435709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3264986Z","2025-11-10 14:21:08.3264986Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,1762784468326498600,,,,140737282572288,140737282572288,531569,532480,3309379821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3271047Z","2025-11-10 14:21:08.3271047Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoad Info ","10876 CyveraConsole.exe",10836,,,"10876 CyveraConsole.exe",,,"C:\Windows\System32\uxtheme.dll",,,,,,,,,,,,,,,,1762784468327104800,,,,140737239515136,140737239515136,640454,647168,3697381598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3274973Z","2025-11-10 14:21:08.3274973Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1400 svchost.exe",1528,,,"10876 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468327497300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5240,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3358842Z","2025-11-10 14:21:08.3358842Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",10112,,,,,,"C:\ProgramData\Cyvera\Prevention\bdf2d0d6-e684-4ea7-b0f8-96879097062f\Logs\Traps_native_log.8.7.0.7735.etl.002",,,,,,,,,,,,,,,,1762784468335884200,,,,,,,,,,,,,,,,,,,,,,,,8192,83886148,18446690209829630432,18446690209694009032,10112,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3358958Z","2025-11-10 14:21:08.3358958Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10112,,,,,,"C:\ProgramData\Cyvera\Prevention\bdf2d0d6-e684-4ea7-b0f8-96879097062f\Logs\Traps_native_log.8.7.0.7735.etl.002",,,,,,,,,,,,,,,,1762784468335895800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446714997476088240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3485906Z","2025-11-10 14:21:08.3485906Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",5168,,,,,,"C:\ProgramData\Cyvera\Prevention\637c4f2d-0d14-482b-baa9-1861a3f2b001\dse_settings.json",,,,,,,,,,,,,,,,1762784468348590700,,,,,,,,,,,,,,,,,,,,,,,,128,84017248,18446690209829631632,18446690209595486456,5168,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3486048Z","2025-11-10 14:21:08.3486048Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",5168,,,,,,"C:\ProgramData\Cyvera\Prevention\637c4f2d-0d14-482b-baa9-1861a3f2b001\dse_settings.json",,,,,,,,,,,,,,,,1762784468348604800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18446714997231643056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3783634Z","2025-11-10 14:21:08.3783634Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 6352 CyveraConsole.exe",11300,,," 6352 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468378363400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140734885134336,134072580656714481,6352,0,0,0,5066549580817924,134072580656714499,11300,134072580656714481,6352,0,0,0,5066549580817924,"RWX",4096,134072580656714481,0,0,0,5066549580817924,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3833680Z","2025-11-10 14:21:08.3833680Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 6352 CyveraConsole.exe",11300,,," 6352 CyveraConsole.exe",,,,,,,,,,,,,18446606103158030336,18446606103158001664,140736486858528,0,76052287488,9848,1762784468383368000,76061605888,76061601792,140736486858528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3834238Z","2025-11-10 14:21:08.3834238Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6352 CyveraConsole.exe",11300,,," 6352 CyveraConsole.exe",9848,,,,,,,,,,,,,,,,,,1762784468383423800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3835280Z","2025-11-10 14:21:08.3835280Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 6352 CyveraConsole.exe",11300,,," 6352 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468383528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140734883880960,134072580656714481,6352,0,0,0,5066549580817924,134072580656714499,11300,134072580656714481,6352,0,0,0,5066549580817924,"RWX",4096,134072580656714481,0,0,0,5066549580817924,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3867959Z","2025-11-10 14:21:08.3867959Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 6352 CyveraConsole.exe",11300,,," 6352 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468386796000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140734885138432,134072580656714481,6352,0,0,0,5066549580817924,134072580656714499,11300,134072580656714481,6352,0,0,0,5066549580817924,"RWX",4096,134072580656714481,0,0,0,5066549580817924,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3918726Z","2025-11-10 14:21:08.3918726Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 6352 CyveraConsole.exe",11300,,," 6352 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468391872600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140734885142528,134072580656714481,6352,0,0,0,5066549580817924,134072580656714499,11300,134072580656714481,6352,0,0,0,5066549580817924,"RWX",4096,134072580656714481,0,0,0,5066549580817924,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.3930962Z","2025-11-10 14:21:08.3930962Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 6352 CyveraConsole.exe",11300,,," 6352 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468393096200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140734884147200,134072580656714481,6352,0,0,0,5066549580817924,134072580656714499,11300,134072580656714481,6352,0,0,0,5066549580817924,"RWX",4096,134072580656714481,0,0,0,5066549580817924,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.4002350Z","2025-11-10 14:21:08.4002350Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",6,"KERNEL_THREATINT_TASK_ALLOCVM "," 6352 CyveraConsole.exe",11300,,," 6352 CyveraConsole.exe",,,,,,,,,,,,,,,,,,,1762784468400235000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,140734885146624,134072580656714481,6352,0,0,0,5066549580817924,134072580656714499,11300,134072580656714481,6352,0,0,0,5066549580817924,"RWX",4096,134072580656714481,0,0,0,5066549580817924,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.4023999Z","2025-11-10 14:21:08.4023999Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 6352 CyveraConsole.exe",11300,,," 6352 CyveraConsole.exe",,,,,,,,,,,,,18446606103157899264,18446606103157870592,140736486883216,0,76052295680,9028,1762784468402399900,76050792448,76050788352,140736486883216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 14:21:08.4024395Z","2025-11-10 14:21:08.4024395Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"PsOpenThread"," 6352 CyveraConsole.exe",11300,,," 6352 CyveraConsole.exe",9028,,,,,,,,,,,,,,,,,,1762784468402439500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
