timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,createtime,flags,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,sessionid,timedatestamp,desiredaccess,returncode,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,cycletime,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-11-10 08:23:34.9444124Z","2025-11-10 08:23:34.9444124Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\python_service.log.2",,,,,,,,,,1762763014944412400,,,,,,,18446714997174022512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9624015Z","2025-11-10 08:23:34.9624015Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\SandboxService",,,,,,,,,,1762763014962401500,128,35668001,18446690209681827968,18446690209763156216,3460,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9624122Z","2025-11-10 08:23:34.9624122Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\SandboxService",,,,,,,,,,1762763014962412200,,,,,,,18446714997593938048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9627112Z","2025-11-10 08:23:34.9627112Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\tedr.tmf",,,,,,,,,,1762763014962711200,8224,83886148,18446690209681828768,18446690209763156216,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9627194Z","2025-11-10 08:23:34.9627194Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\tedr.tmf",,,,,,,,,,1762763014962719400,,,,,,,18446714997407461744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9660057Z","2025-11-10 08:23:34.9660057Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.0.log.gz",,,,,,,,,,1762763014966005700,8224,83886148,18446690209681845568,18446690209691115768,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9660162Z","2025-11-10 08:23:34.9660162Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.0.log.gz",,,,,,,,,,1762763014966016200,,,,,,,18446714997532983664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9695600Z","2025-11-10 08:23:34.9695600Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.1.log.gz",,,,,,,,,,1762763014969560000,8224,83886148,18446690209690591824,18446690209871403816,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9695694Z","2025-11-10 08:23:34.9695694Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.1.log.gz",,,,,,,,,,1762763014969569400,,,,,,,18446714997406712176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9723074Z","2025-11-10 08:23:34.9723074Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.2.log.gz",,,,,,,,,,1762763014972307400,8224,83886148,18446690209690603824,18446690209689246472,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9723186Z","2025-11-10 08:23:34.9723186Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.2.log.gz",,,,,,,,,,1762763014972318600,,,,,,,18446714997136134512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9749423Z","2025-11-10 08:23:34.9749423Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.3.log.gz",,,,,,,,,,1762763014974942300,8224,83886148,18446690209690641824,18446690209790107896,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9749521Z","2025-11-10 08:23:34.9749521Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.3.log.gz",,,,,,,,,,1762763014974952100,,,,,,,18446714997294223728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9832371Z","2025-11-10 08:23:34.9832371Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.4.log.gz",,,,,,,,,,1762763014983237100,8224,83886148,18446690209690645424,18446690209871403816,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9832484Z","2025-11-10 08:23:34.9832484Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.4.log.gz",,,,,,,,,,1762763014983248400,,,,,,,18446714997201060208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9912055Z","2025-11-10 08:23:34.9912055Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.5.log.gz",,,,,,,,,,1762763014991205500,8224,83886148,18446690209690661824,18446690209673462072,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9912167Z","2025-11-10 08:23:34.9912167Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.5.log.gz",,,,,,,,,,1762763014991216700,,,,,,,18446714997369299312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9952580Z","2025-11-10 08:23:34.9952580Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.6.log.gz",,,,,,,,,,1762763014995258000,8224,83886148,18446690209690679024,18446690209826849704,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9952702Z","2025-11-10 08:23:34.9952702Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.6.log.gz",,,,,,,,,,1762763014995270200,,,,,,,18446714997568659824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9983443Z","2025-11-10 08:23:34.9983443Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\CyveraSystem.reg",,,,,,,,,,1762763014998344300,128,33570848,18446690209690672624,18446690209827903480,10660,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:34.9983553Z","2025-11-10 08:23:34.9983553Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",10660,,,,,,"C:\ProgramData\Cyvera\Prevention\dc896649-d173-4cc6-ac93-b276b623d399\CyveraSystem.reg",,,,,,,,,,1762763014998355300,,,,,,,18446714997615378800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.0005245Z","2025-11-10 08:23:35.0005245Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.7.log.gz",,,,,,,,,,1762763015000524500,8224,83886148,18446690209690679824,18446690209933054264,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.0005354Z","2025-11-10 08:23:35.0005354Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.7.log.gz",,,,,,,,,,1762763015000535400,,,,,,,18446714997259972976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.0044621Z","2025-11-10 08:23:35.0044621Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.8.log.gz",,,,,,,,,,1762763015004462100,8224,83886148,18446690209791236432,18446690209865524136,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.0044724Z","2025-11-10 08:23:35.0044724Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.8.log.gz",,,,,,,,,,1762763015004472400,,,,,,,18446714997174899056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.0079680Z","2025-11-10 08:23:35.0079680Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.9.log.gz",,,,,,,,,,1762763015007968000,8224,83886148,18446690209791233632,18446690209689246472,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.0079789Z","2025-11-10 08:23:35.0079789Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.9.log.gz",,,,,,,,,,1762763015007978900,,,,,,,18446714997423190384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.0114436Z","2025-11-10 08:23:35.0114436Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.log",,,,,,,,,,1762763015011443600,8224,83886148,18446690209791278032,18446690209913303976,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.0114544Z","2025-11-10 08:23:35.0114544Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\trapsd.log",,,,,,,,,,1762763015011454400,,,,,,,18446714997327659376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.0123992Z","2025-11-10 08:23:35.0123992Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\Traps_native_log.8.7.0.7735.etl.001",,,,,,,,,,1762763015012399200,8224,83886148,18446690209791270432,18446690209841086712,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.0124104Z","2025-11-10 08:23:35.0124104Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\Traps_native_log.8.7.0.7735.etl.001",,,,,,,,,,1762763015012410400,,,,,,,18446714997601026416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.0488538Z","2025-11-10 08:23:35.0488538Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",7964,,,,,,"C:\ProgramData\Cyvera\Prevention\0eda883b-e026-4678-9cd9-c84e01d77bdb\CyveraSystem.reg",,,,,,,,,,1762763015048853800,128,33570848,18446690209870876064,18446690209683190616,7964,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.0488649Z","2025-11-10 08:23:35.0488649Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",7964,,,,,,"C:\ProgramData\Cyvera\Prevention\0eda883b-e026-4678-9cd9-c84e01d77bdb\CyveraSystem.reg",,,,,,,,,,1762763015048864900,,,,,,,18446714997198676336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.1047211Z","2025-11-10 08:23:35.1047211Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\Traps_native_log.8.7.0.7735.etl.002",,,,,,,,,,1762763015104721100,8192,83886148,18446690209791231232,18446690209865524136,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.1047320Z","2025-11-10 08:23:35.1047320Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\Traps_native_log.8.7.0.7735.etl.002",,,,,,,,,,1762763015104732000,,,,,,,18446714997661692272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.1318361Z","2025-11-10 08:23:35.1318361Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\Traps_native_log.8.7.0.7735.etl.003",,,,,,,,,,1762763015131836100,8224,83886148,18446690209760711472,18446690209691115768,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.1318471Z","2025-11-10 08:23:35.1318471Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\Traps_native_log.8.7.0.7735.etl.003",,,,,,,,,,1762763015131847100,,,,,,,18446714997193351536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.2279550Z","2025-11-10 08:23:35.2279550Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\Traps_native_log.8.7.0.7735.etl.004",,,,,,,,,,1762763015227955000,8224,83886148,18446690209911496288,18446690209841086712,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.2279668Z","2025-11-10 08:23:35.2279668Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\Traps_native_log.8.7.0.7735.etl.004",,,,,,,,,,1762763015227966800,,,,,,,18446714997410992496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.2809316Z","2025-11-10 08:23:35.2809316Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\traps_native_log.8.7.0.7735.tmf",,,,,,,,,,1762763015280931600,8224,83886148,18446690209681794368,18446690209689246472,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.2809432Z","2025-11-10 08:23:35.2809432Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\traps_native_log.8.7.0.7735.tmf",,,,,,,,,,1762763015280943200,,,,,,,18446714997177008496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.2817024Z","2025-11-10 08:23:35.2817024Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\xdrhealth.log",,,,,,,,,,1762763015281702400,8224,83886148,18446690209681799968,18446690209827903480,3460,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.2817127Z","2025-11-10 08:23:35.2817127Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\xdrhealth.log",,,,,,,,,,1762763015281712700,,,,,,,18446714997136122224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.2823190Z","2025-11-10 08:23:35.2823190Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\SandboxService\FileRecognizer",,,,,,,,,,1762763015282319000,128,35668001,18446690209690591824,18446690209827903480,3460,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.2823278Z","2025-11-10 08:23:35.2823278Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\SandboxService\FileRecognizer",,,,,,,,,,1762763015282327800,,,,,,,18446714997218137920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.2825931Z","2025-11-10 08:23:35.2825931Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\SandboxService\MachineLearning",,,,,,,,,,1762763015282593100,128,35668001,18446690209690591824,18446690209827903480,3460,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.2825996Z","2025-11-10 08:23:35.2825996Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\SandboxService\MachineLearning",,,,,,,,,,1762763015282599600,,,,,,,18446714997615231344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.2828243Z","2025-11-10 08:23:35.2828243Z","ETW","Microsoft-Windows-Kernel-File",30,"CreateNewFile Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\SandboxService\Yara",,,,,,,,,,1762763015282824400,128,35668001,18446690209690581824,18446690209827903480,3460,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-10 08:23:35.2828305Z","2025-11-10 08:23:35.2828305Z","ETW","Microsoft-Windows-Kernel-File",10,"NameCreate Info "," 2972 cyserver.exe",3460,,,,,,"C:\ProgramData\Cyvera\Prevention\12df75bd-ed94-4f21-ac03-79c1e5aed657\Logs\SandboxService\Yara",,,,,,,,,,1762763015282830500,,,,,,,18446714997136879984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
