timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid
"2025-10-26 18:58:34.1107012Z","2025-10-26 18:58:34.1107012Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\BCP47Langs.dll",,,,,,,,,,,,,,,,,,,140726444032000,140726444032000,394325,385024,2655356928,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1107053Z","2025-10-26 18:58:34.1107053Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,140726445211648,140726445211648,66730,49152,1073573567,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1107093Z","2025-10-26 18:58:34.1107093Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140_atomic_wait.dll",,,,,,,,,,,,,,,,,,,140726445867008,140726445867008,60856,81920,1625823556,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1107181Z","2025-10-26 18:58:34.1107181Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,140726447898624,140726447898624,333822,290816,994200046,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1107259Z","2025-10-26 18:58:34.1107259Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,140726456811520,140726456811520,121295,106496,2998121198,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1107336Z","2025-10-26 18:58:34.1107336Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\propsys.dll",,,,,,,,,,,,,,,,,,,140726528507904,140726528507904,1139116,1064960,4204596999,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1107418Z","2025-10-26 18:58:34.1107418Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\Microsoft.Internal.WarpPal.dll",,,,,,,,,,,,,,,,,,,140726536110080,140726536110080,167600,102400,2132685858,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1107579Z","2025-10-26 18:58:34.1107579Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\dcomp.dll",,,,,,,,,,,,,,,,,,,140726551052288,140726551052288,2270290,2236416,578597555,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1107663Z","2025-10-26 18:58:34.1107663Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\CoreMessaging.dll",,,,,,,,,,,,,,,,,,,140726557802496,140726557802496,1276090,1200128,3802617839,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1107726Z","2025-10-26 18:58:34.1107726Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\uxtheme.dll",,,,,,,,,,,,,,,,,,,140726563897344,140726563897344,709862,696320,3538617358,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1107798Z","2025-10-26 18:58:34.1107798Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\dwmapi.dll",,,,,,,,,,,,,,,,,,,140726566715392,140726566715392,179167,184320,2697878293,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1107866Z","2025-10-26 18:58:34.1107866Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,140726573858816,140726573858816,8887203,8769536,798214261,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1107940Z","2025-10-26 18:58:34.1107940Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\netutils.dll",,,,,,,,,,,,,,,,,,,140726585393152,140726585393152,80696,53248,865845000,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108007Z","2025-10-26 18:58:34.1108007Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,140726591946752,140726591946752,177968,110592,3162933716,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108134Z","2025-10-26 18:58:34.1108134Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,140726593126400,140726593126400,286201,221184,2803059627,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108217Z","2025-10-26 18:58:34.1108217Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\cfgmgr32.dll",,,,,,,,,,,,,,,,,,,140726606430208,140726606430208,378754,356352,836129831,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108284Z","2025-10-26 18:58:34.1108284Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,140726610100224,140726610100224,182967,167936,2107422311,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108347Z","2025-10-26 18:58:34.1108347Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,140726611017728,140726611017728,1399211,1355776,1508749768,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108410Z","2025-10-26 18:58:34.1108410Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\win32u.dll",,,,,,,,,,,,,,,,,,,140726612983808,140726612983808,189889,159744,3893946825,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108472Z","2025-10-26 18:58:34.1108472Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,140726613180416,140726613180416,655169,622592,3977788271,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108533Z","2025-10-26 18:58:34.1108533Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,140726613835776,140726613835776,4201576,4136960,1981517683,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108594Z","2025-10-26 18:58:34.1108594Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\gdi32full.dll",,,,,,,,,,,,,,,,,,,140726618030080,140726618030080,1265787,1232896,1728895390,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108663Z","2025-10-26 18:58:34.1108663Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\crypt32.dll",,,,,,,,,,,,,,,,,,,140726620061696,140726620061696,1534966,1536000,2566642874,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108812Z","2025-10-26 18:58:34.1108812Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,140726621634560,140726621634560,649125,667648,1093144332,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108884Z","2025-10-26 18:58:34.1108884Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\WinTypes.dll",,,,,,,,,,,,,,,,,,,140726622355456,140726622355456,1568994,1486848,1650891442,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1108946Z","2025-10-26 18:58:34.1108946Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,140726623862784,140726623862784,806569,737280,3871129049,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1109016Z","2025-10-26 18:58:34.1109016Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\ole32.dll",,,,,,,,,,,,,,,,,,,140726624649216,140726624649216,1710585,1671168,770585389,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1109073Z","2025-10-26 18:58:34.1109073Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\imm32.dll",,,,,,,,,,,,,,,,,,,140726626353152,140726626353152,237947,192512,2763417762,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1109134Z","2025-10-26 18:58:34.1109134Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,140726628188160,140726628188160,773618,724992,4119808238,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1109196Z","2025-10-26 18:58:34.1109196Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,140726628974592,140726628974592,3695857,3649536,2074935505,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1109269Z","2025-10-26 18:58:34.1109269Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\comdlg32.dll",,,,,,,,,,,,,,,,,,,140726632644608,140726632644608,1022067,995328,3073174542,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1109415Z","2025-10-26 18:58:34.1109415Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,140726633693184,140726633693184,465416,401408,960017527,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1109478Z","2025-10-26 18:58:34.1109478Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,140726634151936,140726634151936,902937,880640,3898092977,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1109549Z","2025-10-26 18:58:34.1109549Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\shell32.dll",,,,,,,,,,,,,,,,,,,140726635593728,140726635593728,7753361,7655424,2280271250,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1109607Z","2025-10-26 18:58:34.1109607Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,140726643261440,140726643261440,844151,823296,1746094868,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1109667Z","2025-10-26 18:58:34.1109667Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,140726644113408,140726644113408,731199,679936,117823328,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1109784Z","2025-10-26 18:58:34.1109784Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,140726645227520,140726645227520,1185784,1146880,3598429018,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1109850Z","2025-10-26 18:58:34.1109850Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\user32.dll",,,,,,,,,,,,,,,,,,,140726646472704,140726646472704,1879241,1855488,560336548,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1110009Z","2025-10-26 18:58:34.1110009Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,140726653878272,140726653878272,758106,692224,3198461912,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1110081Z","2025-10-26 18:58:34.1110081Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,140726657286144,140726657286144,1021917,991232,2963687667,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1110142Z","2025-10-26 18:58:34.1110142Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\gdi32.dll",,,,,,,,,,,,,,,,,,,140726659252224,140726659252224,224859,176128,234412959,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1110201Z","2025-10-26 18:58:34.1110201Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,140726659710976,140726659710976,2538757,2523136,592187216,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1110347Z","2025-10-26 18:58:34.1110347Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStopStop "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"Notepad.exe",,,,,,,,,,,,,,,,,,,,,,,,3198976,3248128,324871120,134059787057129031,3221225477,134059787141104151,191,24,1761,0,0,2,0,0,,,,,,,,,,,
